Effects of fitness qigong and tai chi on middle-aged and elderly patients with type 2 diabetes mellitus,7746158,na,"The authors thank the Second People’s Hospital of Jiaozuo for providing the information of participants and for measuring the anthropometric and biochemical parameters before and after the end of 12-week intervention; the fitness Qigong creator, Fan Haisheng, for his insightful suggestions concerning the study protocol; the intervention instructors, Dong Shexiang for Qigong, Yang Beifang for Tai Chi, and Zhang Zhaoxia for stretching course, for their professional teaching; and the study participants, whose cooperation, encouragement, and enthusiasm were an inspiration to us.",NA,NA
Genetic deletion of connexin 37 causes polyuria and polydipsia,7746157,na,NA,NA,NA
Correction: Optimal paramedic numbers in resuscitation of patients with out-of-hospital cardiac arrest: A randomized controlled study in a simulation setting,7746156,na,NA,NA,NA
"Finding food in a novel environment: The diet of a reintroduced endangered meso-predator to mainland Australia, with notes on foraging behaviour",7746155,na,"The reintroduction program is a partnership between Parks Australia, Rewilding Australia, The Australian National University, Wreck Bay Aboriginal Community Council, WWF-Australia, the National Environmental Science Program Threatened Species Recovery Hub, Taronga Conservation Society, and conservation sanctuaries (Trowunna Wildlife Sanctuary, Devils@Cradle, Aussie Ark).",NA,NA
Correction: Comprehensive proteomics and functional annotation of mouse brown adipose tissue,7746154,na,NA,NA,NA
Multiscale based nonlinear dynamics analysis of heart rate variability signals,7746153,na,NA,NA,NA
Exploring the “anchor word” effect in infants: Segmentation and categorisation of speech with and without high frequency words,7746152,na,"We thank the members of the ESRC international centre for Language and Communicative Development (LuCiD) for their insightful comments on this work, and we thank Kascha Visagie for her assistance with data collection.",NA,NA
Lung-protective properties of expiratory flow-initiated pressure-controlled inverse ratio ventilation: A randomised controlled trial,7746151,na,The authors would like to thank Editage (www.editage.com) for English language editing.,NA,NA
A strategic expression method of miR-29b and its anti-fibrotic effect based on RNA-sequencing analysis,7746150,na,NA,NA,NA
Physiological indices and driving performance of drivers at tunnel entrances and exits: A simulated driving study,7746149,na,"The opportunity to research this topic is made possible by funding provided by the Department of Transportation of Shaanxi Province and Shangdong Hi-speed Company Limited. Meanwhile, we thank the drivers for their cooperation during the driving simulation experiment.",NA,NA
Livestock grazing is associated with seasonal reduction in pollinator biodiversity and functional dispersion but cheatgrass invasion is not: Variation in bee assemblages in a multi-use shortgrass prairie,7746148,na,"Samuel Murray, Fiona Horne and Haley Obermueller provided field and lab assistance. The staff of the C.P. Gillette Museum (Colorado State University) provided photography and storage/working space. We are also grateful to Virginia Scott (University of Colorado) and Dr. Adrian Carper (University of Colorado), as well as Dr. Paul Rhoades (Idaho Department of Agriculture) for assistance with bee identification.",NA,NA
Barriers and enablers to the implementation of protocol-based imaging in pancreatic cancer: A qualitative study using the theoretical domains framework,7746147,na,NA,NA,NA
"Alcohol use and tuberculosis clinical presentation at the time of diagnosis in Puducherry and Tamil Nadu, India",7746146,na,The authors would like to acknowledge all of the participants and their families without whom the study would not have been possible. We are also grateful to the study teams who have worked tirelessly for years.,NA,NA
"Gender specific differences in COVID-19 knowledge, behavior and health effects among adolescents and young adults in Uttar Pradesh and Bihar, India",7746145,na,The authors would like to acknowledge the dedicated team at Population Council Inc. in India that collected all of these surveys and made this research happen.,NA,NA
Identifying underlying medical causes of pediatric obesity: Results of a systematic diagnostic approach in a pediatric obesity center,7746144,na,NA,NA,NA
Prognostic value of ESR2 expression on adjuvant chemotherapy in completely resected NSCLC,7746143,na,NA,NA,NA
Infection-induced 5′-half molecules of tRNAHisGUG activate Toll-like receptor 7,7745994,na,"We are grateful to the members of Kirino lab for helpful discussions, to Dr. Craig Johnson for his technical assistance in handling transmission electron microscope at the Centralized Research Facilities at Drexel University, to Dr. Takuya Kawamura for his assistance in bioinformatic analysis, and to Dr. Teresa Fernandes-Alnemri for her assistance in ELISA experiment.",NA,NA
Drivers of food consumption among overweight mother-child dyads in Malawi,7745992,na,"The authors would like to thank the data collection team (James Kamvulumvulu, Chimwemwe Nocas, Maunice Mainga, Abdul Prince Mbewe, Batson Nakoma, Jacinta Nazombe, and Evelyn Kamwendo) and the Data Manager, Massy Chiocha, at the Centre for Social Research for their assistance in conducting the study.",NA,NA
Delimiting cryptic morphological variation among human malaria vector species using convolutional neural networks,7745989,10.1371/journal.pntd.0008904,"Thank you to BEI Resources (NIAID, NIH) and MR4 personnel, Dustin Miller and Laura Leite, for providing and assisting preparing specimens from the following sources: Anopheles arabiensis, Strain DONGOLA, MRA-856, contributed by Mark Q. Benedict; Anopheles gambiae, Strain MOPTI, MRA-763, contributed by Gregory C. Lanzaro; Anopheles gambiae, Strain KISUMU1, MRA-762, contributed by Vincent Corbel; Anopheles gambiae, Strain G3, MRA-112, contributed by Mark Q. Benedict; Anopheles merus, Strain MAF, MRA-1156, contributed by Maureen Coetzee; Anopheles funestus, Strain FUMOZ, MRA-1027B, contributed by Maureen Coetzee; Anopheles farauti 17993, Strain FAR1, MRA-489, contributed by Mark Q. Benedict; Anopheles minimus, Strain MINIMUS1, MRA-729B, contributed by Mark Q. Benedict; Anopheles stephensi, Strain STE2, MRA-128, contributed by Mark Q. Benedict; Anopheles stephensi, Strain STE2, Bulk Frozen, MRA-128, contributed by Mark Q. Benedict; Anopheles albimanus, Strain STECLA, MRA-133B, contributed by Mark Q. Benedict; Anopheles atroparvus, Strain EBRO, MRA-493B, contributed by Carlos Aranda and Mark Q. Benedict; Anopheles freeborni, Strain F1, MRA-130, contributed by Mark Q. Benedict; Anopheles quadrimaculatus, Strain GORO, MRA-891, contributed by Mark Q. Benedict; Culex quinquefasciatus, Strain JHB, NR-43025; Culex tarsalis YOLO, NR-43026; Aedes aegypti, Strain COSTA RICA, MRA-726, contributed by William G. Brogdon.",NA,NA
Neuropeptide S receptor gene Asn107 polymorphism in obese male individuals in Pakistan,7745988,na,The authors appreciate the technical supports of Alpha Genomics and would like to express thanks. The authors acknowledge the patient recruitment support from doctors of PESSI Hospital Islamabad and sincerely thank the participants for this study.,NA,NA
Network preservation reveals shared and unique biological processes associated with chronic alcohol abuse in NAc and PFC,7745987,na,"We would like to acknowledge the participants who made this study possible as well as the Australian Brain Donor Programs of New South Wales Tissue Resource Centre (NSW TRC) as part of The University of Sydney, National Health and Medical Research Council of Australia, Schizophrenia Research Institute, National Institute of Alcohol Abuse and Alcoholism, and the New South Wales Department of Health for providing us with this invaluable resource.",NA,NA
Development and validation of a NanoString BASE47 bladder cancer gene classifier,7745986,na,"We would like to acknowledge the entire Kim Lab for their continued help throughout the project. This work was supported by the University Cancer Research Fund (UCRF) [WYK and JSP], the NCI P30-CA016086 (JSP), R01-CA241810 (WYK), the American Cancer Society grant RSG-14-219-01-TBG [WYK]. TLR is supported by the National Cancer Institute at the National Institutes of Health K08 Mentored Clinical Scientist Research Career Development Award (1K08CA248967-01) and Grant 2015213 from the Doris Duke Charitable Foundation. JK is an employee of Gilead Sciences, although the work done within this study was completed while he was a student at University of North Carolina and Gilead Sciences had no role in funding, study design, data collection and analysis, decision to publish, or preparation of the manuscript. The above funders also had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.",NA,NA
Real-time plant health assessment via implementing cloud-based scalable transfer learning on AWS DeepLens,7745985,10.1371/journal.pone.0243243,NA,NA,NA
Artificial Intelligence in mental health and the biases of language based models,7745984,na,NA,NA,NA
On invariant T cells and measles: A theory of “innate immune amnesia”,7745983,na,I thank Tunyalux Langsub and Patrick Rudak for their participation in preparing Figs 1 and 2. I apologize to colleagues whose relevant work could not be cited due to space constraints.,NA,NA
Geographical distribution of Enterobacterales with a carbapenemase IMP-6 phenotype and its association with antimicrobial use: An analysis using comprehensive national surveillance data on antimicrobial resistance,7745981,na,"We are grateful to all the hospitals that participated and contributed data to JANIS, and to Editage (www.editage.jp) for English language editing.",NA,NA
Characteristics and outcomes of COVID-19 patients in New York City’s public hospital system,7745980,na,"The New York City Health + Hospitals COVID-19 Population Health Data Team members include Spriha Gogia, PhD, MPH; Jonie Gordon; Richa Gupta, MPH; Nicole Hosseinipour, MPH; Laura Jacobson, MSPH; Remle Newton-Dame, MPH; Lauren Schreibstein, MA; Jesse Singer, DO; Jenny Smolen, MPH; Areeba Tariq, MS; Suharika Thotakura, MS; and Christine Zhang, MPA. We would like to acknowledge all of the patients and families in New York City who have been profoundly impacted by COVID-19 and the frontline clinical teams across New York City Health + Hospitals who have worked tirelessly in their care. We are particularly grateful to Dr. Mitch Katz and Dr. Machelle Allen for their clinical leadership during this extraordinarily challenging time. We also would like to thank Sharanjit Kaur for her assistance in manuscript preparation.",NA,NA
